id,label
1679,1
1680,11
1681,4
1682,5
1683,0
1684,0
1685,5
1686,7
1687,8
1688,9
1689,7
1690,6
1691,2
1692,5
1693,4
1694,3
1695,11
1696,11
1697,4
1698,4
1699,3
1700,8
1701,5
1702,5
1703,6
1704,8
1705,5
1706,9
1707,7
1708,0
1709,2
1710,0
1711,3
1712,6
1713,11
1714,6
1715,7
1716,5
1717,5
1718,6
1719,7
1720,11
1721,0
1722,7
1723,1
1724,11
1725,4
1726,13
1727,5
1728,1
1729,2
1730,10
1731,1
1732,5
1733,0
1734,2
1735,5
1736,4
1737,4
1738,0
1739,6
1740,6
1741,4
1742,2
1743,11
1744,7
1745,9
1746,2
1747,2
1748,6
1749,5
1750,11
1751,5
1752,12
1753,1
1754,5
1755,5
1756,4
1757,4
1758,1
1759,7
1760,0
1761,5
1762,0
1763,10
1764,5
1765,0
1766,5
1767,7
1768,9
1769,12
1770,13
1771,0
1772,0
1773,9
1774,13
1775,1
1776,7
1777,3
1778,13
1779,4
1780,6
1781,11
1782,9
1783,6
1784,6
1785,2
1786,1
1787,11
1788,7
1789,9
1790,11
1791,11
1792,0
1793,0
1794,13
1795,13
1796,5
1797,10
1798,3
1799,1
1800,9
1801,11
1802,10
1803,3
1804,6
1805,13
1806,11
1807,5
1808,5
1809,0
1810,4
1811,0
1812,13
1813,2
1814,9
1815,4
1816,0
1817,4
1818,0
1819,5
1820,9
1821,4
1822,8
1823,1
1824,4
1825,8
1826,11
1827,2
1828,6
1829,10
1830,6
1831,0
1832,0
1833,12
1834,13
1835,1
1836,13
1837,6
1838,5
1839,2
1840,1
1841,9
1842,1
1843,5
1844,11
1845,5
1846,5
1847,8
1848,4
1849,5
1850,9
1851,0
1852,13
1853,6
1854,0
1855,0
1856,3
1857,6
1858,5
1859,10
1860,7
1861,9
1862,6
1863,5
1864,5
1865,11
1866,7
1867,1
1868,11
1869,5
1870,8
1871,8
1872,1
1873,7
1874,5
1875,0
1876,7
1877,11
1878,13
1879,0
1880,9
1881,6
1882,11
1883,1
1884,7
1885,5
1886,1
1887,4
1888,4
1889,1
1890,7
1891,6
1892,6
1893,4
1894,0
1895,9
1896,6
1897,5
1898,5
1899,2
1900,5
1901,13
1902,5
1903,3
1904,8
1905,2
1906,4
1907,2
1908,5
1909,4
1910,6
1911,13
1912,10
1913,4
1914,5
1915,0
1916,5
1917,1
1918,10
1919,10
1920,0
1921,6
1922,6
1923,5
1924,6
1925,6
1926,4
1927,7
1928,11
1929,6
1930,11
1931,6
1932,1
1933,6
1934,9
1935,5
1936,6
1937,6
1938,6
1939,4
1940,11
1941,9
1942,1
1943,13
1944,5
1945,2
1946,4
1947,6
1948,7
1949,6
1950,2
1951,5
1952,11
1953,13
1954,0
1955,5
1956,1
1957,8
1958,6
1959,11
1960,12
1961,13
1962,13
1963,6
1964,4
1965,4
1966,4
1967,11
1968,4
1969,10
1970,8
1971,5
1972,13
1973,8
1974,4
1975,6
1976,0
1977,4
1978,6
1979,0
1980,1
1981,5
1982,11
1983,8
1984,5
1985,7
1986,11
1987,4
1988,11
1989,5
1990,3
1991,5
1992,4
1993,3
1994,12
1995,3
1996,0
1997,3
1998,6
1999,0
2000,10
2001,4
2002,3
2003,1
2004,11
2005,1
2006,13
2007,6
2008,9
2009,13
2010,6
2011,4
2012,13
2013,1
2014,1
2015,0
2016,5
2017,13
2018,8
2019,4
2020,3
2021,6
2022,8
2023,3
2024,2
2025,4
2026,11
2027,6
2028,6
2029,11
2030,5
2031,0
2032,4
2033,3
2034,10
2035,6
2036,5
2037,11
2038,10
2039,4
2040,8
2041,6
2042,11
2043,4
2044,9
2045,0
2046,5
2047,8
2048,6
2049,6
2050,8
2051,9
2052,4
2053,6
2054,1
2055,2
2056,5
2057,13
2058,3
2059,13
2060,5
2061,9
2062,8
2063,9
2064,6
2065,11
2066,6
2067,4
2068,6
2069,4
2070,9
2071,11
2072,6
2073,6
2074,2
2075,5
2076,7
2077,4
2078,4
2079,2
2080,6
2081,9
2082,11
2083,2
2084,13
2085,0
2086,11
2087,4
2088,6
2089,12
2090,7
2091,7
2092,13
2093,6
2094,1
2095,6
2096,6
2097,6
2098,3
2099,9
2100,6
2101,5
2102,6
2103,11
2104,9
2105,6
2106,6
2107,3
2108,12
2109,4
2110,0
2111,7
2112,0
2113,0
2114,11
2115,9
2116,7
2117,6
2118,3
2119,6
2120,13
2121,6
2122,5
2123,11
2124,5
2125,0
2126,13
2127,12
2128,4
2129,13
2130,5
2131,7
2132,0
2133,7
2134,12
2135,4
2136,11
2137,6
2138,6
2139,11
2140,4
2141,6
2142,9
2143,2
2144,0
2145,5
2146,9
2147,10
2148,0
2149,2
2150,13
2151,8
2152,4
2153,2
2154,13
2155,6
2156,0
2157,3
2158,5
2159,11
2160,2
2161,10
2162,11
2163,4
2164,13
2165,8
2166,12
2167,6
2168,0
2169,5
2170,6
2171,4
2172,0
2173,11
2174,0
2175,1
2176,5
2177,6
2178,11
2179,11
2180,4
2181,8
2182,6
2183,9
2184,3
2185,5
2186,7
2187,11
2188,5
2189,6
2190,10
2191,2
2192,5
2193,13
2194,7
2195,2
2196,1
2197,1
2198,11
2199,6
2200,5
2201,13
2202,6
2203,5
2204,6
2205,0
2206,2
2207,4
2208,5
2209,4
2210,5
2211,6
2212,0
2213,9
2214,5
2215,1
2216,6
2217,1
2218,5
2219,5
2220,5
2221,6
2222,7
2223,5
2224,2
2225,11
2226,3
2227,4
2228,9
2229,6
2230,5
2231,0
2232,4
2233,13
2234,1
2235,4
2236,4
2237,0
2238,4
2239,11
2240,5
2241,9
2242,8
2243,4
2244,0
2245,6
2246,0
2247,12
2248,2
2249,9
2250,8
2251,9
2252,5
2253,11
2254,5
2255,8
2256,7
2257,4
2258,6
2259,5
2260,11
2261,3
2262,3
2263,13
2264,12
2265,3
2266,0
2267,8
2268,11
2269,6
2270,0
2271,5
2272,4
2273,8
2274,7
2275,6
2276,1
2277,12
2278,1
2279,5
2280,11
2281,3
2282,6
2283,1
2284,2
2285,2
2286,0
2287,6
2288,7
2289,1
2290,7
2291,2
2292,6
2293,3
2294,3
2295,1
2296,0
2297,5
2298,8
2299,4
2300,13
2301,0
2302,1
2303,13
2304,13
2305,4
2306,8
2307,4
2308,13
2309,5
2310,3
2311,4
2312,5
2313,13
2314,7
2315,6
2316,6
2317,5
2318,4
2319,0
2320,8
2321,0
2322,4
2323,5
2324,3
2325,5
2326,9
2327,9
2328,5
2329,6
2330,9
2331,0
2332,5
2333,6
2334,0
2335,0
2336,8
2337,5
2338,5
2339,9
2340,0
2341,1
2342,6
2343,0
2344,5
2345,5
2346,3
2347,9
2348,2
2349,13
2350,7
2351,1
2352,1
2353,5
2354,3
2355,13
2356,5
2357,5
2358,0
2359,1
2360,4
2361,6
2362,12
2363,9
2364,3
2365,4
2366,4
2367,1
2368,6
2369,11
2370,9
2371,9
2372,3
2373,8
2374,3
2375,0
2376,12
2377,8
2378,6
2379,11
2380,6
2381,6
2382,5
2383,6
2384,3
2385,7
2386,1
2387,5
2388,6
2389,4
2390,0
2391,6
2392,13
2393,8
2394,3
2395,1
2396,8
2397,6
2398,7
2399,9
2400,10
2401,13
2402,4
2403,8
2404,8
2405,11
2406,5
2407,6
2408,11
2409,0
2410,4
2411,1
2412,6
2413,13
2414,7
2415,10
2416,9
2417,4
2418,13
2419,7
2420,2
2421,6
2422,0
2423,7
2424,7
2425,6
2426,6
2427,11
2428,8
2429,5
2430,6
2431,0
2432,3
2433,11
2434,13
2435,1
2436,7
2437,1
2438,1
2439,2
2440,5
2441,5
2442,6
2443,5
2444,4
2445,5
2446,0
2447,2
2448,13
2449,5
2450,5
2451,2
2452,0
2453,7
2454,4
2455,5
2456,5
2457,5
2458,6
2459,3
2460,0
2461,0
2462,2
2463,0
2464,6
2465,2
2466,6
2467,4
2468,0
2469,10
2470,9
2471,1
2472,6
2473,8
2474,6
2475,6
2476,5
2477,6
2478,8
2479,5
2480,5
2481,11
2482,11
2483,2
2484,2
2485,8
2486,4
2487,3
2488,4
2489,11
2490,5
2491,3
2492,11
2493,3
2494,4
2495,7
2496,11
2497,1
2498,4
2499,7
2500,11
2501,13
2502,0
2503,6
2504,8
2505,8
2506,6
2507,9
2508,10
2509,1
2510,11
2511,5
2512,1
2513,1
2514,4
2515,1
2516,11
2517,6
2518,13
2519,8
2520,6
2521,4
2522,4
2523,6
2524,1
2525,5
2526,8
2527,4
2528,11
2529,6
2530,11
2531,4
2532,7
2533,6
2534,9
2535,5
2536,6
2537,5
2538,6
2539,4
2540,6
2541,5
2542,1
2543,5
2544,7
2545,0
2546,7
2547,6
2548,2
2549,7
2550,4
2551,4
2552,8
2553,0
2554,11
2555,13
2556,2
2557,13
2558,0
2559,5
2560,13
2561,4
2562,10
2563,8
2564,5
2565,0
2566,4
2567,7
2568,2
2569,2
2570,0
2571,12
2572,3
2573,6
2574,9
2575,4
2576,1
2577,6
2578,4
2579,0
2580,12
2581,6
2582,1
2583,3
2584,9
2585,11
2586,1
2587,11
2588,5
2589,8
2590,6
2591,5
2592,11
2593,0
2594,3
2595,5
2596,4
2597,13
2598,0
2599,4
2600,13
2601,8
2602,1
2603,9
2604,3
2605,6
2606,2
2607,1
2608,4
2609,11
2610,4
2611,2
2612,4
2613,1
2614,4
2615,3
2616,6
2617,0
2618,11
2619,4
2620,8
2621,2
2622,5
2623,11
2624,8
2625,4
2626,5
2627,0
2628,9
2629,1
2630,11
2631,4
2632,9
2633,7
2634,6
2635,0
2636,2
2637,6
2638,11
2639,13
2640,11
2641,1
2642,4
2643,5
2644,6
2645,6
2646,7
2647,10
2648,9
2649,6
2650,11
2651,9
2652,8
2653,6
2654,0
2655,7
2656,8
2657,1
2658,5
2659,0
2660,5
2661,5
2662,9
2663,4
2664,9
2665,0
2666,4
2667,5
2668,6
2669,5
2670,2
2671,4
2672,11
2673,6
2674,11
2675,1
2676,7
2677,2
2678,2
2679,4
2680,13
2681,4
2682,13
2683,11
2684,5
2685,2
2686,5
2687,7
2688,2
2689,0
2690,4
2691,10
2692,6
2693,4
2694,0
2695,2
2696,0
2697,11
2698,7
2699,5
2700,5
2701,13
2702,11
2703,0
2704,11
2705,9
2706,11
2707,0
2708,2
2709,5
2710,0
2711,1
2712,7
2713,2
2714,10
2715,2
2716,10
2717,2
2718,4
2719,11
2720,2
2721,6
2722,4
2723,0
2724,11
2725,7
2726,2
2727,11
2728,6
2729,11
2730,0
2731,2
2732,4
2733,2
2734,6
2735,6
2736,1
2737,11
2738,5
2739,0
2740,9
2741,2
2742,6
2743,2
2744,0
2745,0
2746,2
2747,9
2748,11
2749,6
2750,2
2751,2
2752,6
2753,0
2754,1
2755,11
2756,1
2757,11
2758,0
2759,0
2760,1
2761,7
2762,11
2763,4
2764,1
2765,5
2766,11
2767,11
2768,2
2769,9
2770,5
2771,2
2772,3
2773,1
2774,13
2775,9
2776,11
2777,4
2778,6
2779,13
2780,6
2781,1
2782,4
2783,0
2784,9
2785,7
2786,11
2787,2
2788,7
2789,11
2790,4
2791,10
2792,11
2793,0
2794,2
2795,7
2796,11
2797,0
2798,8
2799,0
2800,2
2801,2
2802,2
2803,11
2804,10
2805,11
2806,2
2807,6
2808,10
2809,9
2810,2
2811,2
2812,2
2813,9
2814,13
2815,11
2816,1
2817,2
2818,13
2819,11
2820,2
2821,3
2822,1
2823,11
2824,0
2825,11
2826,9
2827,1
2828,11
2829,5
2830,2
2831,0
2832,11
2833,2
2834,4
2835,2
2836,1
2837,13
2838,4
2839,12
2840,9
2841,11
2842,1
2843,4
2844,11
2845,2
2846,0
2847,0
2848,1
2849,9
2850,9
2851,5
2852,5
2853,0
2854,13
2855,0
2856,2
2857,7
2858,4
2859,5
2860,1
2861,1
2862,11
2863,1
2864,10
2865,0
2866,6
2867,11
2868,5
2869,6
2870,11
2871,11
2872,7
2873,0
2874,0
2875,13
2876,7
2877,1
2878,0
2879,9
2880,4
2881,6
2882,2
2883,11
2884,2
2885,4
2886,13
2887,10
2888,3
2889,5
2890,1
2891,2
2892,11
2893,11
2894,4
2895,7
2896,6
2897,13
2898,0
2899,4
2900,6
2901,10
2902,9
2903,11
2904,2
2905,5
2906,5
2907,4
2908,1
2909,6
2910,5
2911,0
2912,4
2913,7
2914,5
2915,7
2916,4
2917,3
2918,13
2919,11
2920,11
2921,2
2922,1
2923,7
2924,11
2925,11
2926,2
2927,2
2928,1
2929,8
2930,5
2931,2
2932,6
2933,13
2934,11
2935,6
2936,11
2937,13
2938,8
2939,5
2940,7
2941,1
2942,6
2943,6
2944,4
2945,3
2946,13
2947,7
2948,7
2949,2
2950,6
2951,4
2952,6
2953,2
2954,11
2955,4
2956,1
2957,10
2958,0
2959,11
2960,6
2961,6
2962,0
2963,11
2964,1
2965,6
2966,11
2967,3
2968,0
2969,2
2970,7
2971,4
2972,11
2973,7
2974,4
2975,11
2976,0
2977,9
2978,4
2979,3
2980,5
2981,12
2982,5
2983,13
2984,4
2985,6
2986,1
2987,11
2988,2
2989,7
2990,8
2991,5
2992,0
2993,9
2994,13
2995,6
2996,11
2997,1
